date,state,cases_unvax,cases_pvax,cases_fvax,cases_boost
2021-01-28,Terengganu,80,0,0,0
2021-01-29,Terengganu,137,0,0,0
2021-01-30,Terengganu,85,0,0,0
2021-01-31,Terengganu,83,0,0,0
2021-02-01,Terengganu,38,0,0,0
2021-02-02,Terengganu,115,0,0,0
2021-02-03,Terengganu,55,0,0,0
2021-02-04,Terengganu,69,0,0,0
2021-02-05,Terengganu,84,0,0,0
2021-02-06,Terengganu,56,0,0,0
2021-02-07,Terengganu,29,0,0,0
2021-02-08,Terengganu,30,0,0,0
2021-02-09,Terengganu,34,0,0,0
2021-02-10,Terengganu,24,0,0,0
2021-02-11,Terengganu,26,0,0,0
2021-02-12,Terengganu,72,0,0,0
2021-02-13,Terengganu,46,0,0,0
2021-02-14,Terengganu,51,0,0,0
2021-02-15,Terengganu,53,0,0,0
2021-02-16,Terengganu,26,0,0,0
2021-02-17,Terengganu,91,0,0,0
2021-02-18,Terengganu,19,0,0,0
2021-02-19,Terengganu,37,0,0,0
2021-02-20,Terengganu,22,0,0,0
2021-02-21,Terengganu,12,0,0,0
2021-02-22,Terengganu,4,0,0,0
2021-02-23,Terengganu,9,0,0,0
2021-02-24,Terengganu,22,0,0,0
2021-02-25,Terengganu,6,0,0,0
2021-02-26,Terengganu,1,0,0,0
2021-02-27,Terengganu,11,0,0,0
2021-02-28,Terengganu,12,0,0,0
2021-03-01,Terengganu,15,0,0,0
2021-03-02,Terengganu,7,0,0,0
2021-03-03,Terengganu,5,0,0,0
2021-03-04,Terengganu,10,0,0,0
2021-03-05,Terengganu,16,0,0,0
2021-03-06,Terengganu,22,0,0,0
2021-03-07,Terengganu,10,0,0,0
2021-03-08,Terengganu,13,0,0,0
2021-03-09,Terengganu,36,0,0,0
2021-03-10,Terengganu,8,0,0,0
2021-03-11,Terengganu,4,0,0,0
2021-03-12,Terengganu,16,0,0,0
2021-03-13,Terengganu,14,0,0,0
2021-03-14,Terengganu,37,0,0,0
2021-03-15,Terengganu,39,0,0,0
2021-03-16,Terengganu,23,0,0,0
2021-03-17,Terengganu,15,0,0,0
2021-03-18,Terengganu,15,0,0,0
2021-03-19,Terengganu,6,0,0,0
2021-03-20,Terengganu,32,0,0,0
2021-03-21,Terengganu,17,1,0,0
2021-03-22,Terengganu,3,0,0,0
2021-03-23,Terengganu,7,0,0,0
2021-03-24,Terengganu,4,0,0,0
2021-03-25,Terengganu,6,0,0,0
2021-03-26,Terengganu,3,0,0,0
2021-03-27,Terengganu,3,0,0,0
2021-03-28,Terengganu,2,0,0,0
2021-03-29,Terengganu,3,1,0,0
2021-03-30,Terengganu,1,1,0,0
2021-03-31,Terengganu,2,0,0,0
2021-04-01,Terengganu,6,0,0,0
2021-04-02,Terengganu,8,0,0,0
2021-04-03,Terengganu,4,0,0,0
2021-04-04,Terengganu,6,0,0,0
2021-04-05,Terengganu,3,0,0,0
2021-04-06,Terengganu,9,0,0,0
2021-04-07,Terengganu,10,0,0,0
2021-04-08,Terengganu,11,0,0,0
2021-04-09,Terengganu,28,1,0,0
2021-04-10,Terengganu,42,2,0,0
2021-04-11,Terengganu,34,0,0,0
2021-04-12,Terengganu,22,0,0,0
2021-04-13,Terengganu,13,0,0,0
2021-04-14,Terengganu,14,0,0,0
2021-04-15,Terengganu,57,0,0,0
2021-04-16,Terengganu,16,0,0,0
2021-04-17,Terengganu,0,0,0,0
2021-04-18,Terengganu,16,0,0,0
2021-04-19,Terengganu,8,0,0,0
2021-04-20,Terengganu,15,0,0,0
2021-04-21,Terengganu,1,0,0,0
2021-04-22,Terengganu,21,1,0,0
2021-04-23,Terengganu,11,0,0,0
2021-04-24,Terengganu,49,1,0,0
2021-04-25,Terengganu,25,0,0,0
2021-04-26,Terengganu,9,0,0,0
2021-04-27,Terengganu,61,0,0,0
2021-04-28,Terengganu,40,0,0,0
2021-04-29,Terengganu,18,1,0,0
2021-04-30,Terengganu,34,1,2,0
2021-05-01,Terengganu,41,1,0,0
2021-05-02,Terengganu,183,0,1,0
2021-05-03,Terengganu,37,0,1,0
2021-05-04,Terengganu,51,0,2,0
2021-05-05,Terengganu,73,0,0,0
2021-05-06,Terengganu,56,1,1,0
2021-05-07,Terengganu,84,1,2,0
2021-05-08,Terengganu,70,0,1,0
2021-05-09,Terengganu,46,2,1,0
2021-05-10,Terengganu,92,1,0,0
2021-05-11,Terengganu,84,5,4,0
2021-05-12,Terengganu,56,3,1,0
2021-05-13,Terengganu,142,5,1,0
2021-05-14,Terengganu,160,3,2,0
2021-05-15,Terengganu,112,6,1,0
2021-05-16,Terengganu,55,1,2,0
2021-05-17,Terengganu,190,7,4,0
2021-05-18,Terengganu,146,5,5,0
2021-05-19,Terengganu,188,8,7,0
2021-05-20,Terengganu,223,7,3,0
2021-05-21,Terengganu,135,0,4,0
2021-05-22,Terengganu,173,4,8,0
2021-05-23,Terengganu,253,9,4,0
2021-05-24,Terengganu,250,10,3,0
2021-05-25,Terengganu,257,5,6,0
2021-05-26,Terengganu,169,3,5,0
2021-05-27,Terengganu,271,6,5,0
2021-05-28,Terengganu,197,5,5,0
2021-05-29,Terengganu,181,7,1,0
2021-05-30,Terengganu,206,5,3,0
2021-05-31,Terengganu,192,9,3,0
2021-06-01,Terengganu,188,5,5,0
2021-06-02,Terengganu,209,7,8,0
2021-06-03,Terengganu,117,5,5,0
2021-06-04,Terengganu,197,4,2,0
2021-06-05,Terengganu,184,3,3,0
2021-06-06,Terengganu,149,4,5,0
2021-06-07,Terengganu,112,3,2,0
2021-06-08,Terengganu,100,4,2,0
2021-06-09,Terengganu,162,4,5,0
2021-06-10,Terengganu,97,3,8,0
2021-06-11,Terengganu,63,2,1,0
2021-06-12,Terengganu,77,3,2,0
2021-06-13,Terengganu,44,1,1,0
2021-06-14,Terengganu,83,1,2,0
2021-06-15,Terengganu,38,2,3,0
2021-06-16,Terengganu,51,5,0,0
2021-06-17,Terengganu,71,5,1,0
2021-06-18,Terengganu,26,3,3,0
2021-06-19,Terengganu,62,0,0,0
2021-06-20,Terengganu,12,0,0,0
2021-06-21,Terengganu,18,0,0,0
2021-06-22,Terengganu,37,0,0,0
2021-06-23,Terengganu,25,2,0,0
2021-06-24,Terengganu,28,0,1,0
2021-06-25,Terengganu,42,2,2,0
2021-06-26,Terengganu,27,2,0,0
2021-06-27,Terengganu,15,1,0,0
2021-06-28,Terengganu,21,2,0,0
2021-06-29,Terengganu,19,1,1,0
2021-06-30,Terengganu,18,2,0,0
2021-07-01,Terengganu,45,2,3,0
2021-07-02,Terengganu,39,3,2,0
2021-07-03,Terengganu,47,1,3,0
2021-07-04,Terengganu,47,2,5,0
2021-07-05,Terengganu,13,3,1,0
2021-07-06,Terengganu,60,0,1,0
2021-07-07,Terengganu,36,5,2,0
2021-07-08,Terengganu,58,6,4,0
2021-07-09,Terengganu,77,5,0,0
2021-07-10,Terengganu,43,2,5,0
2021-07-11,Terengganu,30,6,2,0
2021-07-12,Terengganu,120,11,9,0
2021-07-13,Terengganu,86,6,1,0
2021-07-14,Terengganu,169,14,6,0
2021-07-15,Terengganu,64,3,3,0
2021-07-16,Terengganu,88,10,4,0
2021-07-17,Terengganu,148,20,9,0
2021-07-18,Terengganu,96,18,9,0
2021-07-19,Terengganu,116,19,9,0
2021-07-20,Terengganu,172,12,6,0
2021-07-21,Terengganu,144,15,12,0
2021-07-22,Terengganu,342,30,19,0
2021-07-23,Terengganu,194,24,11,0
2021-07-24,Terengganu,220,26,21,0
2021-07-25,Terengganu,212,45,16,0
2021-07-26,Terengganu,204,24,17,0
2021-07-27,Terengganu,266,35,16,0
2021-07-28,Terengganu,378,62,50,0
2021-07-29,Terengganu,344,62,31,0
2021-07-30,Terengganu,208,39,11,0
2021-07-31,Terengganu,702,116,65,0
2021-08-01,Terengganu,335,61,33,0
2021-08-02,Terengganu,356,48,21,0
2021-08-03,Terengganu,325,62,42,0
2021-08-04,Terengganu,369,73,39,0
2021-08-05,Terengganu,368,83,50,0
2021-08-06,Terengganu,359,58,43,0
2021-08-07,Terengganu,333,60,32,0
2021-08-08,Terengganu,472,92,34,0
2021-08-09,Terengganu,371,93,37,0
2021-08-10,Terengganu,287,59,32,0
2021-08-11,Terengganu,454,105,54,0
2021-08-12,Terengganu,472,83,39,0
2021-08-13,Terengganu,315,71,54,0
2021-08-14,Terengganu,420,92,48,0
2021-08-15,Terengganu,379,88,67,0
2021-08-16,Terengganu,487,126,75,0
2021-08-17,Terengganu,342,101,55,0
2021-08-18,Terengganu,346,100,41,0
2021-08-19,Terengganu,451,94,76,0
2021-08-20,Terengganu,358,99,64,0
2021-08-21,Terengganu,357,77,61,0
2021-08-22,Terengganu,310,148,76,0
2021-08-23,Terengganu,303,94,73,0
2021-08-24,Terengganu,230,108,45,0
2021-08-25,Terengganu,473,165,106,0
2021-08-26,Terengganu,337,156,74,0
2021-08-27,Terengganu,270,140,78,0
2021-08-28,Terengganu,405,200,134,0
2021-08-29,Terengganu,411,241,137,0
2021-08-30,Terengganu,303,144,97,0
2021-08-31,Terengganu,293,192,123,0
2021-09-01,Terengganu,273,153,80,0
2021-09-02,Terengganu,522,264,201,0
2021-09-03,Terengganu,249,167,116,0
2021-09-04,Terengganu,280,197,128,0
2021-09-05,Terengganu,457,232,172,0
2021-09-06,Terengganu,341,218,141,0
2021-09-07,Terengganu,353,177,115,0
2021-09-08,Terengganu,386,351,167,0
2021-09-09,Terengganu,444,263,203,0
2021-09-10,Terengganu,377,216,183,0
2021-09-11,Terengganu,455,261,237,0
2021-09-12,Terengganu,467,251,212,0
2021-09-13,Terengganu,356,175,173,0
2021-09-14,Terengganu,215,161,107,0
2021-09-15,Terengganu,510,250,233,0
2021-09-16,Terengganu,425,206,183,0
2021-09-17,Terengganu,311,197,211,0
2021-09-18,Terengganu,374,183,198,0
2021-09-19,Terengganu,324,157,190,0
2021-09-20,Terengganu,367,161,276,0
2021-09-21,Terengganu,284,111,197,0
2021-09-22,Terengganu,399,153,300,0
2021-09-23,Terengganu,308,106,250,0
2021-09-24,Terengganu,327,100,263,0
2021-09-25,Terengganu,392,115,253,0
2021-09-26,Terengganu,286,95,304,0
2021-09-27,Terengganu,286,85,320,0
2021-09-28,Terengganu,287,81,261,0
2021-09-29,Terengganu,269,74,269,0
2021-09-30,Terengganu,369,79,278,0
2021-10-01,Terengganu,338,62,299,0
2021-10-02,Terengganu,377,107,334,0
2021-10-03,Terengganu,358,83,386,0
2021-10-04,Terengganu,272,89,275,0
2021-10-05,Terengganu,134,46,176,0
2021-10-06,Terengganu,271,56,377,0
2021-10-07,Terengganu,295,84,320,0
2021-10-08,Terengganu,252,56,342,0
2021-10-09,Terengganu,232,67,291,0
2021-10-10,Terengganu,170,58,272,0
2021-10-11,Terengganu,179,55,246,0
2021-10-12,Terengganu,124,38,258,0
2021-10-13,Terengganu,177,37,285,0
2021-10-14,Terengganu,162,35,255,0
2021-10-15,Terengganu,145,35,246,0
2021-10-16,Terengganu,126,30,227,0
2021-10-17,Terengganu,96,22,201,0
2021-10-18,Terengganu,88,25,198,0
2021-10-19,Terengganu,66,26,189,0
2021-10-20,Terengganu,100,22,233,0
2021-10-21,Terengganu,133,39,313,0
2021-10-22,Terengganu,116,24,299,0
2021-10-23,Terengganu,108,43,247,0
2021-10-24,Terengganu,74,12,191,0
2021-10-25,Terengganu,76,11,211,0
2021-10-26,Terengganu,65,19,208,0
2021-10-27,Terengganu,75,12,203,0
2021-10-28,Terengganu,84,10,198,1
2021-10-29,Terengganu,73,5,173,0
2021-10-30,Terengganu,63,7,196,0
2021-10-31,Terengganu,79,3,195,0
2021-11-01,Terengganu,82,7,179,1
2021-11-02,Terengganu,48,9,157,3
2021-11-03,Terengganu,49,3,155,2
2021-11-04,Terengganu,64,2,166,2
2021-11-05,Terengganu,49,5,183,1
2021-11-06,Terengganu,46,2,151,2
2021-11-07,Terengganu,47,2,134,3
2021-11-08,Terengganu,56,4,150,0
2021-11-09,Terengganu,51,6,185,4
2021-11-10,Terengganu,55,5,213,0
2021-11-11,Terengganu,45,3,173,2
2021-11-12,Terengganu,48,2,193,0
2021-11-13,Terengganu,53,2,189,3
2021-11-14,Terengganu,48,6,144,2
2021-11-15,Terengganu,61,4,214,3
2021-11-16,Terengganu,42,4,211,4
2021-11-17,Terengganu,64,1,230,4
2021-11-18,Terengganu,72,3,219,3
2021-11-19,Terengganu,54,3,194,7
2021-11-20,Terengganu,43,5,175,2
2021-11-21,Terengganu,39,5,160,4
2021-11-22,Terengganu,40,2,159,1
2021-11-23,Terengganu,35,2,166,4
2021-11-24,Terengganu,55,1,170,5
2021-11-25,Terengganu,49,2,181,1
2021-11-26,Terengganu,40,3,144,2
2021-11-27,Terengganu,39,1,128,3
2021-11-28,Terengganu,33,2,134,3
2021-11-29,Terengganu,38,3,169,4
2021-11-30,Terengganu,24,3,169,4
2021-12-01,Terengganu,47,4,181,3
2021-12-02,Terengganu,36,0,145,10
2021-12-03,Terengganu,58,0,164,7
2021-12-04,Terengganu,36,2,125,5
2021-12-05,Terengganu,48,3,167,10
2021-12-06,Terengganu,33,1,163,4
2021-12-07,Terengganu,41,2,176,0
2021-12-08,Terengganu,29,4,174,4
2021-12-09,Terengganu,40,1,156,5
2021-12-10,Terengganu,45,0,210,7
2021-12-11,Terengganu,29,1,148,2
2021-12-12,Terengganu,25,2,111,6
2021-12-13,Terengganu,27,2,161,3
2021-12-14,Terengganu,34,1,144,4
2021-12-15,Terengganu,35,1,168,1
2021-12-16,Terengganu,45,3,158,8
2021-12-17,Terengganu,42,3,177,6
2021-12-18,Terengganu,29,3,127,4
2021-12-19,Terengganu,32,3,118,3
2021-12-20,Terengganu,61,2,162,7
2021-12-21,Terengganu,39,0,152,11
2021-12-22,Terengganu,35,0,159,16
2021-12-23,Terengganu,46,2,158,7
2021-12-24,Terengganu,39,0,214,17
2021-12-25,Terengganu,29,1,142,11
2021-12-26,Terengganu,34,3,121,6
2021-12-27,Terengganu,32,1,136,3
2021-12-28,Terengganu,32,2,147,9
2021-12-29,Terengganu,37,1,139,16
2021-12-30,Terengganu,48,1,176,18
2021-12-31,Terengganu,25,1,96,13
2022-01-01,Terengganu,24,0,92,14
2022-01-02,Terengganu,15,0,96,11
2022-01-03,Terengganu,35,0,125,13
2022-01-04,Terengganu,29,0,97,12
2022-01-05,Terengganu,25,1,84,18
2022-01-06,Terengganu,30,2,107,14
2022-01-07,Terengganu,21,0,63,10
2022-01-08,Terengganu,20,0,57,2
2022-01-09,Terengganu,20,1,54,15
2022-01-10,Terengganu,16,3,59,10
2022-01-11,Terengganu,13,1,67,7
2022-01-12,Terengganu,15,1,57,3
2022-01-13,Terengganu,13,0,56,6
2022-01-14,Terengganu,5,0,46,5
2022-01-15,Terengganu,15,1,35,6
2022-01-16,Terengganu,15,0,40,8
2022-01-17,Terengganu,7,0,52,5
2022-01-18,Terengganu,10,0,52,6
2022-01-19,Terengganu,14,0,46,8
2022-01-20,Terengganu,17,2,33,13
2022-01-21,Terengganu,4,0,38,10
2022-01-22,Terengganu,9,1,27,11
2022-01-23,Terengganu,11,0,34,11
2022-01-24,Terengganu,10,0,37,19
2022-01-25,Terengganu,16,0,35,8
2022-01-26,Terengganu,15,0,42,12
2022-01-27,Terengganu,11,0,43,14
2022-01-28,Terengganu,17,0,37,6
2022-01-29,Terengganu,14,0,44,17
2022-01-30,Terengganu,12,1,36,18
2022-01-31,Terengganu,9,0,51,18
2022-02-01,Terengganu,26,1,63,12
2022-02-02,Terengganu,23,2,49,21
2022-02-03,Terengganu,19,0,50,31
2022-02-04,Terengganu,13,1,69,33
2022-02-05,Terengganu,13,1,81,28
2022-02-06,Terengganu,40,1,121,51
2022-02-07,Terengganu,57,0,174,81
2022-02-08,Terengganu,55,0,158,77
2022-02-09,Terengganu,58,0,177,92
2022-02-10,Terengganu,55,1,172,96
2022-02-11,Terengganu,58,1,159,75
2022-02-12,Terengganu,43,2,135,90
2022-02-13,Terengganu,45,1,170,81
2022-02-14,Terengganu,58,1,201,116
2022-02-15,Terengganu,87,4,235,127
2022-02-16,Terengganu,60,3,250,152
2022-02-17,Terengganu,92,7,263,153
2022-02-18,Terengganu,112,3,248,175
2022-02-19,Terengganu,120,5,316,175
2022-02-20,Terengganu,109,5,299,195
2022-02-21,Terengganu,115,5,291,196
2022-02-22,Terengganu,141,10,404,227
2022-02-23,Terengganu,144,9,377,243
2022-02-24,Terengganu,166,7,410,269
2022-02-25,Terengganu,144,12,360,271
2022-02-26,Terengganu,117,8,219,171
2022-02-27,Terengganu,119,4,347,261
2022-02-28,Terengganu,119,10,354,273
2022-03-01,Terengganu,126,5,323,273
2022-03-02,Terengganu,161,9,407,319
2022-03-03,Terengganu,151,18,454,370
2022-03-04,Terengganu,186,8,401,343
2022-03-05,Terengganu,138,10,381,327
2022-03-06,Terengganu,161,14,402,341
2022-03-07,Terengganu,212,19,511,528
2022-03-08,Terengganu,215,10,513,539
2022-03-09,Terengganu,206,15,561,501
2022-03-10,Terengganu,201,16,477,542
2022-03-11,Terengganu,175,9,442,474
2022-03-12,Terengganu,118,7,362,394
2022-03-13,Terengganu,147,14,405,473
2022-03-14,Terengganu,209,13,474,526
2022-03-15,Terengganu,160,20,270,376
2022-03-16,Terengganu,162,9,328,435
2022-03-17,Terengganu,118,13,268,365
2022-03-18,Terengganu,144,9,278,427
2022-03-19,Terengganu,66,6,151,190
2022-03-20,Terengganu,97,12,172,266
2022-03-21,Terengganu,123,11,237,367
2022-03-22,Terengganu,101,7,210,266
2022-03-23,Terengganu,86,7,160,239
2022-03-24,Terengganu,68,9,154,199
2022-03-25,Terengganu,92,6,150,190
2022-03-26,Terengganu,51,7,91,96
2022-03-27,Terengganu,59,10,121,137
2022-03-28,Terengganu,85,7,130,196
2022-03-29,Terengganu,83,7,134,179
2022-03-30,Terengganu,68,9,127,179
2022-03-31,Terengganu,60,13,95,157
2022-04-01,Terengganu,41,6,74,108
2022-04-02,Terengganu,47,6,60,97
2022-04-03,Terengganu,40,7,56,132
2022-04-04,Terengganu,52,2,77,107
2022-04-05,Terengganu,50,8,76,113
2022-04-06,Terengganu,62,12,151,191
2022-04-07,Terengganu,54,5,84,148
2022-04-08,Terengganu,32,9,80,105
2022-04-09,Terengganu,31,5,40,61
2022-04-10,Terengganu,40,7,56,108
2022-04-11,Terengganu,48,7,67,140
2022-04-12,Terengganu,26,6,73,104
2022-04-13,Terengganu,34,2,73,96
2022-04-14,Terengganu,36,1,41,89
2022-04-15,Terengganu,33,2,47,66
2022-04-16,Terengganu,26,3,40,64
2022-04-17,Terengganu,28,4,35,66
2022-04-18,Terengganu,49,8,74,108
2022-04-19,Terengganu,17,3,32,72
2022-04-20,Terengganu,10,1,15,24
2022-04-21,Terengganu,7,2,16,35
2022-04-22,Terengganu,7,1,16,15
2022-04-23,Terengganu,5,0,6,10
2022-04-24,Terengganu,8,1,13,13
2022-04-25,Terengganu,9,0,12,20
2022-04-26,Terengganu,6,0,10,16
2022-04-27,Terengganu,5,0,2,7
2022-04-28,Terengganu,5,1,12,17
2022-04-29,Terengganu,6,0,6,4
2022-04-30,Terengganu,7,1,5,9
2022-05-01,Terengganu,1,0,6,13
2022-05-02,Terengganu,4,0,2,8
2022-05-03,Terengganu,2,0,1,6
2022-05-04,Terengganu,2,0,4,8
2022-05-05,Terengganu,2,0,4,12
2022-05-06,Terengganu,3,0,7,9
2022-05-07,Terengganu,4,0,10,9
2022-05-08,Terengganu,4,0,8,22
2022-05-09,Terengganu,8,0,6,18
2022-05-10,Terengganu,5,2,8,25
2022-05-11,Terengganu,4,3,14,21
2022-05-12,Terengganu,4,2,11,17
2022-05-13,Terengganu,4,1,9,9
2022-05-14,Terengganu,2,1,14,8
2022-05-15,Terengganu,1,0,5,11
2022-05-16,Terengganu,0,0,3,17
2022-05-17,Terengganu,3,0,2,8
2022-05-18,Terengganu,1,0,8,10
2022-05-19,Terengganu,2,0,5,4
2022-05-20,Terengganu,2,0,2,8
2022-05-21,Terengganu,3,2,5,2
2022-05-22,Terengganu,1,2,4,5
2022-05-23,Terengganu,2,1,2,8
2022-05-24,Terengganu,2,1,4,6
2022-05-25,Terengganu,1,0,0,13
2022-05-26,Terengganu,0,0,1,10
2022-05-27,Terengganu,1,1,3,5
2022-05-28,Terengganu,2,0,2,2
2022-05-29,Terengganu,2,0,1,1
2022-05-30,Terengganu,3,0,2,6
2022-05-31,Terengganu,8,1,1,8
2022-06-01,Terengganu,0,0,2,5
2022-06-02,Terengganu,0,0,1,6
2022-06-03,Terengganu,1,0,2,10
2022-06-04,Terengganu,0,0,0,7
2022-06-05,Terengganu,2,0,1,2
2022-06-06,Terengganu,0,0,2,1
2022-06-07,Terengganu,3,0,2,2
2022-06-08,Terengganu,1,0,1,15
2022-06-09,Terengganu,0,0,3,7
2022-06-10,Terengganu,2,0,2,2
2022-06-11,Terengganu,0,0,3,3
2022-06-12,Terengganu,3,0,1,16
2022-06-13,Terengganu,3,0,3,13
2022-06-14,Terengganu,1,0,5,11
2022-06-15,Terengganu,2,0,3,5
2022-06-16,Terengganu,2,0,5,1
2022-06-17,Terengganu,0,0,3,11
2022-06-18,Terengganu,2,1,6,7
2022-06-19,Terengganu,1,0,1,5
2022-06-20,Terengganu,2,0,3,9
2022-06-21,Terengganu,0,0,6,8
2022-06-22,Terengganu,6,0,4,7
2022-06-23,Terengganu,0,0,2,6
2022-06-24,Terengganu,7,0,5,8
2022-06-25,Terengganu,0,0,7,11
2022-06-26,Terengganu,0,0,5,12
2022-06-27,Terengganu,5,0,5,20
2022-06-28,Terengganu,1,0,3,16
2022-06-29,Terengganu,0,1,7,15
2022-06-30,Terengganu,5,1,6,13
2022-07-01,Terengganu,3,0,1,13
2022-07-02,Terengganu,3,0,6,9
2022-07-03,Terengganu,4,0,2,11
2022-07-04,Terengganu,3,0,6,11
2022-07-05,Terengganu,2,0,7,9
2022-07-06,Terengganu,0,0,4,13
2022-07-07,Terengganu,3,1,7,9
2022-07-08,Terengganu,2,0,3,6
2022-07-09,Terengganu,2,0,2,5
2022-07-10,Terengganu,4,0,2,6
2022-07-11,Terengganu,5,0,4,6
2022-07-12,Terengganu,2,0,2,14
2022-07-13,Terengganu,4,0,14,15
2022-07-14,Terengganu,3,0,3,18
2022-07-15,Terengganu,5,0,2,16
2022-07-16,Terengganu,7,1,6,8
2022-07-17,Terengganu,6,0,9,16
2022-07-18,Terengganu,10,0,6,8
2022-07-19,Terengganu,9,0,4,17
2022-07-20,Terengganu,5,0,16,20
2022-07-21,Terengganu,4,1,10,20
2022-07-22,Terengganu,8,0,7,20
2022-07-23,Terengganu,4,0,5,10
2022-07-24,Terengganu,2,0,11,11
2022-07-25,Terengganu,5,1,15,14
2022-07-26,Terengganu,9,0,9,19
2022-07-27,Terengganu,7,0,12,23
2022-07-28,Terengganu,4,0,12,16
2022-07-29,Terengganu,2,0,10,9
2022-07-30,Terengganu,3,0,8,6
2022-07-31,Terengganu,3,0,5,10
2022-08-01,Terengganu,5,0,6,12
2022-08-02,Terengganu,4,0,14,19
2022-08-03,Terengganu,5,0,14,28
2022-08-04,Terengganu,4,0,14,30
2022-08-05,Terengganu,4,0,7,21
2022-08-06,Terengganu,6,0,4,14
2022-08-07,Terengganu,5,0,13,15
2022-08-08,Terengganu,5,2,18,33
2022-08-09,Terengganu,9,0,24,32
2022-08-10,Terengganu,4,0,10,23
2022-08-11,Terengganu,10,0,20,16
2022-08-12,Terengganu,10,0,13,17
2022-08-13,Terengganu,6,0,15,23
2022-08-14,Terengganu,11,0,17,21
2022-08-15,Terengganu,9,0,19,21
2022-08-16,Terengganu,12,1,15,27
2022-08-17,Terengganu,14,0,20,25
2022-08-18,Terengganu,6,0,20,33
2022-08-19,Terengganu,6,0,9,22
2022-08-20,Terengganu,8,1,13,12
2022-08-21,Terengganu,6,0,19,18
2022-08-22,Terengganu,10,0,15,27
2022-08-23,Terengganu,12,1,21,27
2022-08-24,Terengganu,15,0,23,33
2022-08-25,Terengganu,3,0,25,16
2022-08-26,Terengganu,9,0,14,23
2022-08-27,Terengganu,9,0,6,25
2022-08-28,Terengganu,15,0,10,23
2022-08-29,Terengganu,11,0,18,25
2022-08-30,Terengganu,4,0,15,20
2022-08-31,Terengganu,8,0,9,19
2022-09-01,Terengganu,3,0,6,19
2022-09-02,Terengganu,4,1,10,19
2022-09-03,Terengganu,9,0,12,15
2022-09-04,Terengganu,6,0,8,7
2022-09-05,Terengganu,10,1,13,22
2022-09-06,Terengganu,4,0,7,16
2022-09-07,Terengganu,5,0,14,17
2022-09-08,Terengganu,3,0,14,16
2022-09-09,Terengganu,3,0,7,8
2022-09-10,Terengganu,7,0,7,10
2022-09-11,Terengganu,7,0,11,8
2022-09-12,Terengganu,6,0,15,11
2022-09-13,Terengganu,3,0,12,25
2022-09-14,Terengganu,4,0,12,18
2022-09-15,Terengganu,10,0,7,11
2022-09-16,Terengganu,3,0,12,25
2022-09-17,Terengganu,5,0,9,16
2022-09-18,Terengganu,3,0,6,4
2022-09-19,Terengganu,4,0,11,19
2022-09-20,Terengganu,7,0,9,17
2022-09-21,Terengganu,7,0,9,19
2022-09-22,Terengganu,8,0,10,16
2022-09-23,Terengganu,1,0,9,8
2022-09-24,Terengganu,4,1,8,10
2022-09-25,Terengganu,4,0,11,6
2022-09-26,Terengganu,4,0,17,14
2022-09-27,Terengganu,1,0,9,12
2022-09-28,Terengganu,9,1,8,6
2022-09-29,Terengganu,5,0,12,12
2022-09-30,Terengganu,3,0,4,8
2022-10-01,Terengganu,2,0,4,4
2022-10-02,Terengganu,4,0,7,1
2022-10-03,Terengganu,1,0,9,6
2022-10-04,Terengganu,6,0,5,7
2022-10-05,Terengganu,3,0,6,17
2022-10-06,Terengganu,2,0,9,14
2022-10-07,Terengganu,4,0,2,7
2022-10-08,Terengganu,3,0,3,2
2022-10-09,Terengganu,4,0,5,6
2022-10-10,Terengganu,0,0,7,3
2022-10-11,Terengganu,4,0,6,3
2022-10-12,Terengganu,5,0,9,12
2022-10-13,Terengganu,3,1,11,10
2022-10-14,Terengganu,4,0,4,8
2022-10-15,Terengganu,1,0,4,10
2022-10-16,Terengganu,5,0,7,10
2022-10-17,Terengganu,0,0,9,17
2022-10-18,Terengganu,4,0,4,17
2022-10-19,Terengganu,6,0,8,18
2022-10-20,Terengganu,1,0,10,15
2022-10-21,Terengganu,5,0,4,14
2022-10-22,Terengganu,5,1,9,7
2022-10-23,Terengganu,1,1,5,7
2022-10-24,Terengganu,4,0,3,4
2022-10-25,Terengganu,2,0,4,11
2022-10-26,Terengganu,3,0,12,14
2022-10-27,Terengganu,4,0,13,13
2022-10-28,Terengganu,4,1,8,9
2022-10-29,Terengganu,1,0,6,7
2022-10-30,Terengganu,3,0,9,16
2022-10-31,Terengganu,6,0,14,23
2022-11-01,Terengganu,4,0,17,23
2022-11-02,Terengganu,6,1,13,29
2022-11-03,Terengganu,5,1,14,21
2022-11-04,Terengganu,6,0,6,18
2022-11-05,Terengganu,4,0,9,28
2022-11-06,Terengganu,6,1,16,20
2022-11-07,Terengganu,8,1,15,33
2022-11-08,Terengganu,14,1,24,24
2022-11-09,Terengganu,12,0,23,20
2022-11-10,Terengganu,3,0,19,27
2022-11-11,Terengganu,6,0,14,23
2022-11-12,Terengganu,7,1,12,15
2022-11-13,Terengganu,4,0,12,7
2022-11-14,Terengganu,8,0,23,25
2022-11-15,Terengganu,11,1,25,40
2022-11-16,Terengganu,11,1,29,35
2022-11-17,Terengganu,5,1,31,40
2022-11-18,Terengganu,11,0,33,27
2022-11-19,Terengganu,7,0,22,30
2022-11-20,Terengganu,9,0,13,27
2022-11-21,Terengganu,5,0,16,34
2022-11-22,Terengganu,9,1,43,34
2022-11-23,Terengganu,16,0,39,48
